1594806582521820269|快乐购|Orchard未披露获得California Institute for Regenerative Medicine2000万美元投资
1594806582521820270|Sun Basket|通源石油战略融资获得等过亿人民币投资
1594806582521820271|北汽蓝谷|迦美信芯战略融资获得群欣投资投资
1594806582521820272|迦美信芯|立成景观未披露获得上海中毅达股份有限公司1.632亿人民币投资
1594806582521820273|维度市场研究|Dropbox种子轮获得YC2万美元投资
1594806582521820274|美新半导体|汉盟生物科技股权转让获得诚志股份投资
1594806582521820275|AnotherKey|华艺园林Pre-A轮获得瑞力投资等投资
1594806582521820276|沃隆每日坚果|CryptoKitties战略融资获得Venrock等1500万美元投资
1594806582521820277|Virtalis|任子行 4.09999999亿人民币并购泡椒网
1594806582521820278|华功半导体|metaLinearA轮获得Alderley Park Ventures等25万投资
1594806582521820279|Contabilizei|南芯半导体A轮获得顺为资本等1000万人民币投资
1594806582521820280|咘噜戏剧|Root ProtectionC轮获得红点中国等5100万美元投资
1594806582521820281|LevelTen Energy|亿强电子获得合银投资投资
1594806582521820282|芒果娱乐|三节课B轮获得双湖资本1.3亿人民币投资
1594806582521820283|萝卜车|爱点击iClick战略融资获得投资
1594806582521820284|久好电子|彩虹无线B轮获得远毅资本投资
1594806582521820285|Fireblocks|人人电商战略融资获得海尔资本1430万人民币投资
1594806582521820286|优杯Yours Cup|海红技术战略融资获得长江证券等投资
1594806582521820287|FabHotels|洋东西A轮获得道生投资等数千万人民币投资
1594806582521820288|金惠科技|云家居Pre-A轮获得广联达1000万人民币投资
1594806582521820289|小城达人|盈灿科技A轮获得创东方投资等投资
1594806582521820290|紫清信息|洋东西C轮获得唯品会投资
1594806582521820291|昆明怡美假日|五星体育战略融资获得久事投资等投资
1594806582521820292|延华智能|罗博数码A+轮获得好未来等投资
1594806582521820293|中和车身|晟邦设计天使轮获得中海软银600万人民币投资
1594806582521820294|微吼直播|广汽本田未披露获得本田汽车投资
1594806582521820295|全通枸杞|鼎奇幼教未披露获得1.059亿人民币投资
1594806582521820296|人人电商|瑞幸咖啡B+轮获得BlackRock1.5亿美元投资
1594806582521820297|铂涛集团|台北101股权转让获得伊藤忠商事6.65亿美元投资
1594806582521820298|Doctolib|上陵牧业B轮获得华融西部开发等1600万人民币投资
1594806582521820299|Convert lab|安美互联天使轮获得璧合科技等2400万人民币投资
1594806582521820300|华通线缆|SPACE CLUB战略融资获得投资
1594806582521820301|日日顺乐家|誉东健康天使轮获得京东投资
1594806582521820302|盛世通汇|华杰电气新三板获得未披露机构投资
1594806582521820303|融光纳米|Aria SystemsE轮获得贝恩资本等5000万美元投资
1594806582521820304|雨禾精纤|ContabilizeiA轮获得投资
1594806582521820305|北京链安|糖人动漫未披露获得腾讯产业共赢基金等700万人民币投资
1594806582521820306|以岭药业|Cyteir TheraA轮获得未披露机构550万美元投资
1594806582521820307|Lockin China|全峰快递B轮获得景林投资投资
1594806582521820308|Bus365|VoatzA轮获得等700万美元投资
1594806582521820309|赛飞软件|轻盈科研Pre-A轮获得联想之星等投资
1594806582521820310|PowerInbox|美美箱A轮获得无1192万美元投资
1594806582521820311|澳坤生物|云智慧B轮获得红杉中国等1500万美元投资
1594806582521820312|卓唯智科技|幼发拉底教育Pre-A轮获得拼图资本数百万人民币投资
1594806582521820313|Postmates|北控清洁能源A轮获得北控禹阳等投资
1594806582521820314|中影年年|绿野汽车照明A轮获得金沙江联合资本投资
1594806582521820315|宏原科技Marcpoint|追一科技C轮获得中白产业投资基金等4100万美元投资
1594806582521820316|南涪铝精密|安信产业A轮获得广州兆瑞投资咨询有限公司投资
1594806582521820317|Talend|远鉴科技Pre-B轮获得盛信开元投资
1594806582521820318|乐汇牧业|艾瑞咨询获得纵联资本投资
1594806582521820319|科脉技术|智林股份新三板获得无投资
1594806582521820320|索尔科技|上海威派格Pre-IPO获得盈科资本投资
1594806582521820321|富驰高科|侨旺纸模新三板获得无投资
1594806582521820322|中天羊业|盈网科技A轮获得思创医惠投资
1594806582521820323|KeyMe|供联天下A轮获得深圳市利帮旺投资有限公司投资
1594806582521820324|360搜索|圣诺生物A轮获得元禾原点投资
1594806582521820325|零眸智能|翔明激光B轮获得中科创星投资
1594806582521820326|聚隆科技|正赫新材新三板获得未披露机构投资
1594806582521820327|明东电器|LightbendB轮获得Shasta Ventures等1400万人民币投资
1594806582521820328|国泰利民|宁德智享战略融资获得哈啰出行投资
1594806582521820329|中体柠檬|易改衣Pre-A轮获得元禾创投1000万人民币投资
1594806582521820330|第1车贷|星咖科技种子轮获得武汉天使翼数十万人民币投资
1594806582521820331|满座网|Refer种子轮获得500 Startups等100万美元投资
1594806582521820332|过来人求职网|名人朋友圈Pre-A轮获得腾讯产业共赢基金等1000万人民币投资
1594806582521820333|罗博数码|微行电动在未披露机构上市
1594806582521820334|中科昊音|CitconA+轮获得浙商创投等1000万美元投资
1594806582521820335|北汽蓝谷|博恩软件新三板获得无投资
1594806582521820336|云链金融|康孚科技新三板获得未披露机构投资
1594806582521820337|富泰融通|华天科技获得未披露机构投资
1594806582521820338|晓鸣农牧|洛阳玻璃获得未披露机构投资
1594806582521820339|DOOgether|乐凯新材获得无投资
1594806582521820340|云一传媒|皇嘉财务新三板获得未披露机构投资
1594806582521820341|海盈科技|行装A轮获得名川资本数千万人民币投资
1594806582521820342|庆功林|佰源机械A轮获得高特佳投资760万人民币投资
1594806582521820343|莱杯咖啡|好学家天使轮获得博泰集团800万人民币投资
1594806582521820344|金立|斯卡拉传奇A轮获得上海势界投资基金投资
1594806582521820345|Mobidiag|飞的出行Pre-A轮获得等过千万人民币投资
1594806582521820346|金穗生态|Joyseed未披露获得iCandy18万美元投资
1594806582521820347|39互联网医院|赛文技术新三板获得未披露机构投资
1594806582521820348|康通|ShareChatD轮获得等1亿美元投资
1594806582521820349|Northvolt|三色鸟创意设计战略融资获得零度资本投资
1594806582521820350|瀛海股份|微吼直播C轮获得维思资本2亿人民币投资
1594806582521820351|人人婚猎|药明康德在公开发行上市
1594806582521820352|Compass|走秀网B轮获得凯鹏华盈等1亿美元投资
1594806582521820353|KeyMe|WiPlug推B轮获得马力创投投资
1594806582521820354|乐行科技|东恒新能源B轮获得东湖创投投资
1594806582521820355|朗德华|Damon Motorcycles种子轮获得等250万美元投资
1594806582521820356|Tastemade|Dropbox获得未披露机构投资
1594806582521820357|南昌鼎创科技|喜果绿化A轮获得元禾控股等投资
1594806582521820358|五株科技|朗科科技B轮获得金沙江创投等1127万美元投资
1594806582521820359|CryptoKitties|科美生物A轮获得软银中国等投资
1594806582521820360|天人生态|云掌柜B轮获得未披露机构1000万美元投资
1594806582521820361|孚能科技|贝昂科技A轮获得元禾创投650万人民币投资
1594806582521820362|颜匠工场|恒伦医疗天使轮获得山证基金投资
1594806582521820363|招聘兔|Bevi天使轮获得维港投资650万美元投资
1594806582521820364|魔格科技|pppcloudPre-A轮获得中国数码信息有限公司投资
1594806582521820365|卓影科技|多度科技A+轮获得锐革实业等数千万人民币投资
1594806582521820366|长和医疗|贵州醇股权转让获得维维集团投资部2.75亿人民币投资
1594806582521820367|东方教育|佳格电子新三板获得未披露机构投资
1594806582521820368|众应互联|康宁特新三板获得无投资
1594806582521820369|Alation|Gatik种子轮获得Innovation Endeavors等450万美元投资
1594806582521820370|ST华商|仁光科技A轮获得光谷人才基金投资
1594806582521820371|亚美能源|三角兽科技B轮获得赛富亚洲SAIF1.1亿人民币投资
1594806582521820372|少点盐|开阳电子A轮获得力合创投投资
1594806582521820373|云之家|YouMe天使轮获得未披露机构7360万人民币投资
1594806582521820374|Netafim|云链金融天使轮获得中国中车等投资
1594806582521820375|三生制药|紫清信息种子轮获得武岳峰资本投资
1594806582521820376|大街网|爱萨尔生物B+轮获得投资
1594806582521820377|药帮忙|游美国际营地教育A轮获得物源资本等数千万人民币投资
1594806582521820378|Nylas|AvegantC轮获得联络互动等1370万美元投资
1594806582521820379|科恩锐通|货车帮C轮获得软银中国投资
1594806582521820380|中宙光电|维卡幻境天使轮获得中信云网100万人民币投资
1594806582521820381|腕投|长光卫星A轮获得长春卓燊创景科技有限公司等投资
1594806582521820382|Houseparty|易元堂新三板获得无投资
1594806582521820383|豫能控股|通银股份新三板获得未披露机构投资
